CustomerID,Age,Income,Account_Tenure,Transactions_Per_Month,Digital_Usage,Avg_Balance,Credit_Score,Branch_Visits,Complaints_Filed,Products_Held,Churn_Type,Recommended_Action,Action_Success
CUST04176,40,25000,15,5,9,10000,718,2,2,3,Competitor-Driven,Offer better interest rates,1
CUST04177,51,60000,6,28,3,100000,682,2,1,1,Competitor-Driven,Offer better interest rates,1
CUST04178,31,25000,13,9,3,700000,732,5,1,1,Competitor-Driven,Offer better interest rates,1
CUST04179,42,25000,4,36,2,10000,714,2,1,2,Competitor-Driven,Provide loyalty rewards,1
CUST04180,31,150000,14,18,3,25000,712,1,0,2,Competitor-Driven,Offer better interest rates,1
CUST04181,38,25000,10,36,8,100000,739,1,0,2,Competitor-Driven,Provide loyalty rewards,1
CUST04182,54,150000,8,5,8,10000,822,2,0,4,Competitor-Driven,Provide loyalty rewards,1
CUST04183,24,25000,8,19,9,700000,689,2,0,1,Competitor-Driven,Offer better interest rates,1
CUST04184,45,60000,1,26,4,10000,797,2,1,1,Competitor-Driven,Offer better interest rates,1
CUST04185,29,25000,3,5,3,25000,682,3,0,1,Competitor-Driven,Offer better interest rates,0
CUST04186,28,100000,14,19,6,100000,657,1,1,1,Competitor-Driven,Offer better interest rates,1
CUST04187,53,100000,10,7,5,25000,666,2,0,3,Competitor-Driven,Provide loyalty rewards,0
CUST04188,42,60000,5,9,3,100000,834,5,0,1,Competitor-Driven,Provide loyalty rewards,1
CUST04189,26,100000,10,28,8,25000,757,2,1,3,Competitor-Driven,Provide loyalty rewards,1
CUST04190,35,60000,6,5,2,50000,660,4,0,4,Competitor-Driven,Offer better interest rates,1
CUST04191,23,25000,7,38,8,50000,697,5,0,3,Competitor-Driven,Provide loyalty rewards,1
CUST04192,45,40000,9,22,7,10000,833,3,0,2,Competitor-Driven,Offer better interest rates,1
CUST04193,39,40000,4,5,6,10000,745,5,0,1,Competitor-Driven,Provide loyalty rewards,0
CUST04194,30,100000,7,12,4,700000,819,4,0,3,Competitor-Driven,Offer better interest rates,0
CUST04195,27,250000,4,27,5,10000,764,2,2,2,Competitor-Driven,Provide loyalty rewards,0
CUST04196,23,60000,6,13,2,50000,842,4,0,3,Competitor-Driven,Offer better interest rates,1
CUST04197,59,60000,8,19,3,25000,654,5,0,2,Competitor-Driven,Offer better interest rates,1
CUST04198,56,40000,5,10,7,50000,711,1,1,1,Competitor-Driven,Offer better interest rates,0
CUST04199,28,40000,13,37,7,50000,682,3,0,4,Competitor-Driven,Offer better interest rates,1
CUST04200,52,100000,8,21,9,100000,841,3,0,3,Competitor-Driven,Provide loyalty rewards,1
CUST04201,40,100000,8,10,8,50000,733,4,0,1,Competitor-Driven,Offer better interest rates,0
CUST04202,41,40000,8,30,3,700000,795,3,0,3,Competitor-Driven,Offer better interest rates,0
CUST04203,25,60000,2,12,7,50000,812,1,0,3,Competitor-Driven,Provide loyalty rewards,1
CUST04204,21,150000,7,30,4,25000,714,3,0,1,Competitor-Driven,Offer better interest rates,0
CUST04205,47,100000,7,21,9,10000,788,5,0,3,Competitor-Driven,Provide loyalty rewards,1
CUST04206,56,40000,14,20,9,25000,692,2,1,4,Competitor-Driven,Provide loyalty rewards,1
CUST04207,56,60000,14,27,8,50000,666,5,1,1,Competitor-Driven,Offer better interest rates,1
CUST04208,33,150000,14,14,4,700000,772,2,2,2,Competitor-Driven,Provide loyalty rewards,1
CUST04209,50,25000,4,29,4,50000,798,3,0,2,Competitor-Driven,Provide loyalty rewards,0
CUST04210,38,100000,11,19,2,100000,663,3,0,4,Competitor-Driven,Provide loyalty rewards,0
CUST04211,59,100000,6,8,3,100000,758,4,1,1,Competitor-Driven,Provide loyalty rewards,1
CUST04212,37,25000,6,29,4,50000,676,3,0,4,Competitor-Driven,Provide loyalty rewards,1
CUST04213,29,60000,6,24,7,100000,690,5,0,1,Competitor-Driven,Offer better interest rates,1
CUST04214,30,60000,12,10,8,300000,800,2,0,1,Competitor-Driven,Provide loyalty rewards,1
CUST04215,57,40000,10,28,8,100000,788,2,1,1,Competitor-Driven,Provide loyalty rewards,0
CUST04216,25,25000,2,38,8,25000,714,1,1,3,Competitor-Driven,Offer better interest rates,1
CUST04217,28,60000,1,31,7,10000,835,1,0,2,Competitor-Driven,Provide loyalty rewards,1
CUST04218,21,60000,2,29,3,700000,660,5,0,1,Competitor-Driven,Provide loyalty rewards,0
CUST04219,29,25000,8,21,3,300000,685,3,0,3,Competitor-Driven,Offer better interest rates,0
CUST04220,22,25000,15,10,7,100000,783,4,1,4,Competitor-Driven,Provide loyalty rewards,1
CUST04221,23,150000,13,9,3,25000,780,5,0,2,Competitor-Driven,Offer better interest rates,1
CUST04222,35,60000,10,14,3,50000,801,5,0,4,Competitor-Driven,Provide loyalty rewards,0
CUST04223,28,25000,13,26,5,100000,727,4,0,3,Competitor-Driven,Offer better interest rates,0
CUST04224,57,40000,7,17,4,25000,800,5,1,2,Competitor-Driven,Offer better interest rates,0
CUST04225,43,25000,4,38,4,10000,776,4,0,3,Competitor-Driven,Provide loyalty rewards,0
CUST04226,23,100000,11,27,2,10000,730,1,0,1,Competitor-Driven,Offer better interest rates,1
CUST04227,29,40000,15,37,6,10000,666,4,0,4,Competitor-Driven,Provide loyalty rewards,1
CUST04228,57,250000,11,31,5,300000,743,1,0,2,Competitor-Driven,Offer better interest rates,1
CUST04229,52,40000,5,20,4,300000,743,1,0,4,Competitor-Driven,Offer better interest rates,1
CUST04230,29,25000,14,27,9,300000,698,1,0,4,Competitor-Driven,Offer better interest rates,0
CUST04231,22,40000,8,23,9,10000,816,3,0,4,Competitor-Driven,Offer better interest rates,1
CUST04232,48,60000,9,16,9,50000,656,2,0,2,Competitor-Driven,Offer better interest rates,1
CUST04233,56,60000,4,20,9,10000,763,2,0,4,Competitor-Driven,Provide loyalty rewards,1
CUST04234,47,150000,5,24,6,50000,799,3,0,3,Competitor-Driven,Offer better interest rates,1
CUST04235,53,40000,5,28,5,100000,667,1,1,3,Competitor-Driven,Offer better interest rates,1
CUST04236,42,100000,3,9,2,10000,798,5,0,2,Competitor-Driven,Provide loyalty rewards,1
CUST04237,37,60000,3,8,9,50000,691,3,0,3,Competitor-Driven,Provide loyalty rewards,1
CUST04238,48,25000,12,26,6,10000,675,4,0,3,Competitor-Driven,Offer better interest rates,1
CUST04239,34,25000,14,29,3,100000,808,3,0,2,Competitor-Driven,Provide loyalty rewards,1
CUST04240,50,100000,8,12,3,50000,661,5,0,3,Competitor-Driven,Provide loyalty rewards,0
CUST04241,34,150000,8,31,9,100000,703,4,1,2,Competitor-Driven,Provide loyalty rewards,1
CUST04242,58,60000,12,19,6,50000,681,2,0,3,Competitor-Driven,Provide loyalty rewards,0
CUST04243,46,60000,9,27,7,50000,783,5,0,2,Competitor-Driven,Provide loyalty rewards,1
CUST04244,24,60000,1,14,6,10000,764,1,1,3,Competitor-Driven,Offer better interest rates,1
CUST04245,48,40000,11,29,4,10000,669,3,0,3,Competitor-Driven,Provide loyalty rewards,1
CUST04246,59,60000,14,12,9,25000,697,1,0,2,Competitor-Driven,Offer better interest rates,1
CUST04247,40,25000,13,16,6,700000,732,4,0,2,Competitor-Driven,Offer better interest rates,1
CUST04248,47,100000,9,23,7,10000,653,1,0,3,Competitor-Driven,Offer better interest rates,1
CUST04249,52,25000,6,18,5,25000,671,5,2,4,Competitor-Driven,Offer better interest rates,1
CUST04250,36,40000,10,20,7,50000,828,5,0,4,Competitor-Driven,Provide loyalty rewards,0
CUST04251,32,100000,1,34,9,10000,817,3,0,2,Competitor-Driven,Provide loyalty rewards,0
CUST04252,32,25000,11,34,9,100000,673,5,0,3,Competitor-Driven,Offer better interest rates,1
CUST04253,33,150000,8,6,6,10000,828,1,0,4,Competitor-Driven,Provide loyalty rewards,1
CUST04254,53,250000,4,15,4,25000,667,4,2,2,Competitor-Driven,Provide loyalty rewards,0
CUST04255,45,40000,14,14,3,700000,749,4,1,3,Competitor-Driven,Offer better interest rates,0
CUST04256,24,60000,9,8,6,25000,751,2,0,2,Competitor-Driven,Offer better interest rates,1
CUST04257,49,25000,11,22,6,10000,718,3,0,3,Competitor-Driven,Offer better interest rates,1
CUST04258,24,100000,2,25,8,25000,690,2,0,3,Competitor-Driven,Provide loyalty rewards,1
CUST04259,31,150000,14,16,2,100000,685,2,1,3,Competitor-Driven,Provide loyalty rewards,1
CUST04260,35,150000,4,39,5,100000,663,3,1,2,Competitor-Driven,Provide loyalty rewards,1
CUST04261,40,60000,1,31,3,300000,659,1,1,1,Competitor-Driven,Offer better interest rates,1
CUST04262,50,40000,10,28,5,50000,754,5,0,4,Competitor-Driven,Offer better interest rates,1
CUST04263,37,100000,6,18,5,50000,794,5,0,2,Competitor-Driven,Offer better interest rates,1
CUST04264,27,40000,5,18,7,10000,651,5,0,1,Competitor-Driven,Provide loyalty rewards,1
CUST04265,26,60000,7,26,8,25000,677,3,0,2,Competitor-Driven,Offer better interest rates,0
CUST04266,23,40000,15,29,2,50000,817,3,0,4,Competitor-Driven,Offer better interest rates,1
CUST04267,21,25000,8,28,3,50000,660,2,0,2,Competitor-Driven,Provide loyalty rewards,1
CUST04268,36,100000,15,18,6,50000,768,3,2,3,Competitor-Driven,Offer better interest rates,1
CUST04269,51,60000,3,13,3,300000,794,3,2,4,Competitor-Driven,Offer better interest rates,1
CUST04270,22,100000,3,18,2,100000,676,1,0,3,Competitor-Driven,Provide loyalty rewards,0
CUST04271,30,100000,2,15,2,100000,677,5,0,3,Competitor-Driven,Offer better interest rates,0
CUST04272,24,250000,4,9,8,25000,667,1,0,2,Competitor-Driven,Provide loyalty rewards,0
CUST04273,56,25000,14,7,7,300000,692,3,0,2,Competitor-Driven,Offer better interest rates,0
CUST04274,34,60000,13,21,5,25000,684,1,0,3,Competitor-Driven,Offer better interest rates,0
CUST04275,25,150000,6,26,7,25000,781,5,1,4,Competitor-Driven,Offer better interest rates,0
CUST04276,24,100000,10,36,7,50000,757,1,0,4,Competitor-Driven,Provide loyalty rewards,0
CUST04277,44,40000,10,12,6,25000,708,1,0,1,Competitor-Driven,Offer better interest rates,1
CUST04278,27,150000,12,8,8,50000,704,2,2,1,Competitor-Driven,Provide loyalty rewards,1
CUST04279,44,100000,4,10,9,10000,743,4,0,3,Competitor-Driven,Offer better interest rates,0
CUST04280,37,100000,8,15,9,25000,802,5,0,2,Competitor-Driven,Offer better interest rates,1
CUST04281,45,100000,3,15,5,100000,664,3,0,1,Competitor-Driven,Provide loyalty rewards,1
CUST04282,36,60000,12,36,6,25000,684,1,2,2,Competitor-Driven,Provide loyalty rewards,0
CUST04283,56,100000,8,11,7,300000,725,3,0,4,Competitor-Driven,Offer better interest rates,1
CUST04284,30,150000,8,8,6,25000,842,1,0,4,Competitor-Driven,Offer better interest rates,1
CUST04285,46,60000,8,15,7,25000,745,4,0,2,Competitor-Driven,Provide loyalty rewards,1
CUST04286,41,25000,1,11,3,100000,743,1,0,4,Competitor-Driven,Offer better interest rates,0
CUST04287,54,100000,15,15,7,700000,820,4,0,3,Competitor-Driven,Provide loyalty rewards,1
CUST04288,53,40000,6,28,8,50000,711,4,0,1,Competitor-Driven,Offer better interest rates,1
CUST04289,24,25000,7,7,5,10000,663,1,0,4,Competitor-Driven,Provide loyalty rewards,1
CUST04290,44,150000,14,17,7,100000,741,4,2,3,Competitor-Driven,Provide loyalty rewards,1
CUST04291,41,60000,12,22,3,300000,786,1,1,2,Competitor-Driven,Provide loyalty rewards,1
CUST04292,29,60000,2,5,2,10000,739,2,0,1,Competitor-Driven,Offer better interest rates,0
CUST04293,54,60000,9,13,8,100000,741,5,1,2,Competitor-Driven,Provide loyalty rewards,0
CUST04294,54,60000,3,33,8,25000,692,3,0,3,Competitor-Driven,Provide loyalty rewards,1
CUST04295,29,60000,11,13,8,100000,838,2,1,4,Competitor-Driven,Provide loyalty rewards,1
CUST04296,31,40000,5,7,5,100000,767,4,0,4,Competitor-Driven,Offer better interest rates,1
CUST04297,43,60000,10,19,9,10000,790,5,0,4,Competitor-Driven,Provide loyalty rewards,0
CUST04298,29,100000,12,13,2,50000,724,2,1,4,Competitor-Driven,Provide loyalty rewards,0
CUST04299,35,25000,2,28,4,100000,695,1,0,4,Competitor-Driven,Offer better interest rates,1
CUST04300,33,60000,15,29,8,50000,658,1,0,2,Competitor-Driven,Offer better interest rates,0
CUST04301,57,40000,14,30,5,10000,712,5,0,4,Competitor-Driven,Provide loyalty rewards,0
CUST04302,21,100000,14,35,4,25000,697,4,0,3,Competitor-Driven,Provide loyalty rewards,1
CUST04303,49,150000,1,16,7,25000,817,4,0,2,Competitor-Driven,Offer better interest rates,0
CUST04304,21,250000,10,29,4,25000,716,3,0,1,Competitor-Driven,Offer better interest rates,1
CUST04305,22,40000,2,39,5,50000,736,2,0,4,Competitor-Driven,Offer better interest rates,0
CUST04306,22,60000,4,8,6,100000,750,5,0,3,Competitor-Driven,Offer better interest rates,1
CUST04307,40,60000,7,21,6,300000,823,3,2,3,Competitor-Driven,Provide loyalty rewards,1
CUST04308,33,100000,10,20,7,50000,705,4,1,2,Competitor-Driven,Provide loyalty rewards,1
CUST04309,47,25000,11,11,9,25000,841,1,0,3,Competitor-Driven,Provide loyalty rewards,1
CUST04310,24,100000,9,36,5,100000,751,2,2,2,Competitor-Driven,Offer better interest rates,1
CUST04311,47,25000,1,28,7,50000,654,1,1,4,Competitor-Driven,Provide loyalty rewards,1
CUST04312,55,60000,14,21,7,10000,685,1,0,1,Competitor-Driven,Provide loyalty rewards,0
CUST04313,46,100000,14,38,2,50000,808,1,0,3,Competitor-Driven,Provide loyalty rewards,1
CUST04314,41,100000,3,28,2,25000,794,1,2,4,Competitor-Driven,Provide loyalty rewards,1
CUST04315,38,25000,7,19,8,700000,710,1,0,2,Competitor-Driven,Provide loyalty rewards,1
CUST04316,28,100000,11,25,6,10000,830,4,0,4,Competitor-Driven,Provide loyalty rewards,1
CUST04317,38,60000,1,31,5,700000,810,5,0,1,Competitor-Driven,Offer better interest rates,1
CUST04318,51,25000,14,35,9,50000,835,2,0,3,Competitor-Driven,Provide loyalty rewards,0
CUST04319,22,150000,2,20,5,10000,840,2,0,4,Competitor-Driven,Offer better interest rates,1
CUST04320,31,40000,10,17,4,50000,786,3,1,3,Competitor-Driven,Provide loyalty rewards,1
CUST04321,22,25000,11,33,3,50000,734,5,0,4,Competitor-Driven,Provide loyalty rewards,1
CUST04322,57,60000,14,25,9,25000,848,3,0,2,Competitor-Driven,Offer better interest rates,1
CUST04323,58,100000,6,13,9,25000,702,3,1,3,Competitor-Driven,Offer better interest rates,1
CUST04324,43,60000,2,35,4,100000,833,4,0,1,Competitor-Driven,Provide loyalty rewards,1
CUST04325,37,60000,7,33,5,10000,700,1,0,2,Competitor-Driven,Provide loyalty rewards,1
CUST04326,57,40000,4,11,6,100000,678,5,1,1,Competitor-Driven,Offer better interest rates,1
CUST04327,43,60000,6,35,4,300000,656,5,1,1,Competitor-Driven,Offer better interest rates,1
CUST04328,51,100000,7,13,5,100000,824,4,0,2,Competitor-Driven,Offer better interest rates,0
CUST04329,46,40000,6,35,7,25000,847,5,2,2,Competitor-Driven,Provide loyalty rewards,0
CUST04330,57,40000,10,22,8,25000,799,1,0,2,Competitor-Driven,Provide loyalty rewards,0
CUST04331,30,40000,1,31,9,300000,693,3,1,1,Competitor-Driven,Provide loyalty rewards,1
CUST04332,31,100000,13,18,3,100000,837,2,0,3,Competitor-Driven,Offer better interest rates,1
CUST04333,37,100000,13,11,2,25000,786,2,0,1,Competitor-Driven,Provide loyalty rewards,1
CUST04334,29,25000,8,7,2,100000,788,4,0,3,Credit-Seeking,Pre-approved credit line,1
CUST04335,35,60000,1,29,6,25000,706,2,0,2,Credit-Seeking,Low-interest personal loan,1
CUST04336,36,40000,2,12,9,100000,687,4,0,3,Credit-Seeking,Pre-approved credit line,0
CUST04337,58,25000,5,8,3,25000,714,1,0,2,Credit-Seeking,Pre-approved credit line,1
CUST04338,29,100000,13,9,5,25000,659,1,0,2,Credit-Seeking,Low-interest personal loan,1
CUST04339,53,60000,7,25,4,25000,671,4,1,2,Credit-Seeking,Low-interest personal loan,1
CUST04340,28,40000,5,27,9,100000,759,4,0,2,Credit-Seeking,Low-interest personal loan,0
CUST04341,38,100000,15,31,5,25000,667,5,0,2,Credit-Seeking,Pre-approved credit line,1
CUST04342,25,100000,8,6,7,100000,765,5,1,1,Credit-Seeking,Low-interest personal loan,1
CUST04343,38,60000,14,22,8,10000,773,5,0,1,Credit-Seeking,Low-interest personal loan,1
CUST04344,45,250000,12,15,2,50000,736,1,0,4,Credit-Seeking,Low-interest personal loan,1
CUST04345,32,40000,6,22,9,10000,785,5,0,1,Credit-Seeking,Pre-approved credit line,1
CUST04346,48,25000,4,17,7,25000,731,1,2,3,Credit-Seeking,Low-interest personal loan,1
CUST04347,49,100000,5,34,2,25000,766,5,1,2,Credit-Seeking,Low-interest personal loan,1
CUST04348,27,25000,12,15,9,25000,762,5,2,4,Credit-Seeking,Pre-approved credit line,1
CUST04349,37,25000,12,39,4,25000,836,5,0,4,Credit-Seeking,Low-interest personal loan,1
CUST04350,43,40000,12,18,9,10000,828,5,1,1,Credit-Seeking,Pre-approved credit line,1
CUST04351,47,100000,3,27,3,25000,679,5,1,1,Credit-Seeking,Pre-approved credit line,0
CUST04352,25,100000,11,10,5,25000,698,1,0,4,Credit-Seeking,Low-interest personal loan,1
CUST04353,21,100000,4,36,3,25000,806,5,0,1,Credit-Seeking,Low-interest personal loan,0
CUST04354,26,250000,6,26,7,25000,790,4,0,3,Credit-Seeking,Low-interest personal loan,0
CUST04355,52,250000,12,6,5,300000,656,4,0,1,Credit-Seeking,Pre-approved credit line,1
CUST04356,42,250000,5,33,7,50000,720,1,0,2,Credit-Seeking,Low-interest personal loan,0
CUST04357,44,250000,10,11,2,100000,693,5,0,2,Credit-Seeking,Pre-approved credit line,0
CUST04358,25,40000,15,15,7,25000,741,5,2,2,Credit-Seeking,Pre-approved credit line,0
CUST04359,38,60000,8,11,9,100000,787,5,0,3,Credit-Seeking,Low-interest personal loan,0
CUST04360,40,25000,7,16,6,300000,838,4,2,3,Credit-Seeking,Pre-approved credit line,1
CUST04361,47,60000,3,18,9,50000,732,2,1,4,Credit-Seeking,Pre-approved credit line,1
CUST04362,52,100000,8,32,7,100000,684,5,1,4,Credit-Seeking,Pre-approved credit line,1
CUST04363,52,60000,7,21,2,10000,775,5,1,1,Credit-Seeking,Low-interest personal loan,1
CUST04364,55,25000,15,22,8,10000,694,1,2,4,Credit-Seeking,Low-interest personal loan,1
CUST04365,32,40000,2,25,9,25000,767,2,0,4,Credit-Seeking,Pre-approved credit line,1
CUST04366,54,60000,11,38,7,25000,660,1,0,2,Credit-Seeking,Low-interest personal loan,0
CUST04367,52,100000,9,33,3,700000,757,2,0,3,Credit-Seeking,Low-interest personal loan,1
CUST04368,42,60000,12,32,9,100000,753,3,0,4,Credit-Seeking,Low-interest personal loan,0
CUST04369,28,25000,11,12,6,25000,732,2,1,4,Credit-Seeking,Pre-approved credit line,1
CUST04370,30,60000,14,25,4,10000,778,5,1,3,Credit-Seeking,Low-interest personal loan,1
CUST04371,52,150000,6,17,8,10000,810,1,1,3,Credit-Seeking,Low-interest personal loan,1
CUST04372,58,25000,7,38,8,50000,710,2,2,1,Credit-Seeking,Low-interest personal loan,1
CUST04373,52,25000,11,8,4,10000,681,5,0,2,Credit-Seeking,Pre-approved credit line,0
CUST04374,46,100000,11,26,2,25000,720,3,0,3,Credit-Seeking,Low-interest personal loan,1
CUST04375,48,100000,10,37,2,10000,768,1,0,2,Credit-Seeking,Low-interest personal loan,1
CUST04376,49,100000,2,5,9,300000,665,3,0,1,Credit-Seeking,Low-interest personal loan,1
CUST04377,23,60000,4,32,2,25000,761,3,0,2,Credit-Seeking,Pre-approved credit line,1
CUST04378,24,25000,4,36,4,25000,705,4,2,1,Credit-Seeking,Pre-approved credit line,1
CUST04379,34,250000,13,38,6,700000,679,1,0,3,Credit-Seeking,Pre-approved credit line,0
CUST04380,26,100000,15,10,5,300000,838,3,0,1,Credit-Seeking,Low-interest personal loan,1
CUST04381,46,40000,2,13,7,25000,680,4,0,2,Credit-Seeking,Pre-approved credit line,0
CUST04382,47,40000,3,20,2,25000,717,2,0,2,Credit-Seeking,Pre-approved credit line,0
CUST04383,49,100000,13,36,8,10000,749,3,0,1,Credit-Seeking,Pre-approved credit line,1
CUST04384,49,40000,13,12,6,100000,759,1,0,2,Credit-Seeking,Pre-approved credit line,1
CUST04385,48,40000,9,17,9,100000,760,1,0,1,Credit-Seeking,Pre-approved credit line,1
CUST04386,45,60000,1,29,7,10000,714,1,1,1,Credit-Seeking,Low-interest personal loan,0
CUST04387,41,100000,11,34,9,100000,707,5,1,4,Credit-Seeking,Pre-approved credit line,1
CUST04388,59,60000,1,9,6,100000,657,4,2,4,Credit-Seeking,Pre-approved credit line,1
CUST04389,38,25000,6,17,4,10000,772,3,0,3,Credit-Seeking,Pre-approved credit line,1
CUST04390,48,150000,1,39,8,10000,678,4,0,3,Credit-Seeking,Pre-approved credit line,1
CUST04391,47,100000,6,22,4,300000,784,5,0,4,Credit-Seeking,Low-interest personal loan,1
CUST04392,52,40000,10,20,8,100000,654,1,0,1,Credit-Seeking,Pre-approved credit line,0
CUST04393,25,40000,2,26,7,50000,807,2,0,3,Credit-Seeking,Pre-approved credit line,1
CUST04394,25,100000,15,9,3,25000,726,3,0,2,Credit-Seeking,Pre-approved credit line,0
CUST04395,53,100000,4,24,4,10000,735,4,0,1,Credit-Seeking,Low-interest personal loan,0
CUST04396,42,60000,12,20,6,50000,761,5,0,4,Credit-Seeking,Pre-approved credit line,0
CUST04397,55,100000,12,8,2,10000,709,5,0,1,Credit-Seeking,Low-interest personal loan,0
CUST04398,53,100000,3,5,8,25000,773,3,0,4,Credit-Seeking,Low-interest personal loan,0
CUST04399,51,25000,14,21,3,10000,777,4,1,2,Credit-Seeking,Low-interest personal loan,1
CUST04400,56,150000,3,29,3,10000,655,2,0,2,Credit-Seeking,Low-interest personal loan,0
CUST04401,40,250000,15,20,3,25000,685,1,0,3,Credit-Seeking,Pre-approved credit line,0
CUST04402,34,60000,15,20,3,25000,743,1,0,3,Credit-Seeking,Low-interest personal loan,1
CUST04403,45,60000,10,22,7,25000,702,1,0,3,Credit-Seeking,Low-interest personal loan,1
CUST04404,48,60000,14,33,6,50000,792,3,0,3,Credit-Seeking,Low-interest personal loan,0
CUST04405,37,25000,1,5,6,300000,799,3,0,4,Credit-Seeking,Low-interest personal loan,1
CUST04406,43,60000,15,34,3,700000,776,2,0,3,Credit-Seeking,Low-interest personal loan,1
CUST04407,22,40000,10,36,8,10000,696,1,1,4,Credit-Seeking,Pre-approved credit line,1
CUST04408,56,150000,2,26,6,25000,755,4,2,3,Credit-Seeking,Low-interest personal loan,1
CUST04409,33,60000,8,12,6,10000,805,1,0,3,Credit-Seeking,Pre-approved credit line,1
CUST04410,40,40000,9,16,2,10000,808,2,1,1,Credit-Seeking,Pre-approved credit line,1
CUST04411,55,60000,11,6,5,10000,822,1,0,1,Credit-Seeking,Low-interest personal loan,1
CUST04412,56,25000,7,30,5,25000,838,2,0,1,Credit-Seeking,Low-interest personal loan,0
CUST04413,30,40000,10,8,3,10000,712,4,0,3,Credit-Seeking,Pre-approved credit line,1
CUST04414,53,25000,15,13,8,25000,818,3,1,2,Credit-Seeking,Low-interest personal loan,1
CUST04415,30,40000,14,36,6,25000,729,3,0,3,Credit-Seeking,Pre-approved credit line,0
CUST04416,35,40000,12,8,8,300000,691,1,0,1,Credit-Seeking,Low-interest personal loan,0
CUST04417,43,40000,7,6,2,100000,666,1,0,1,Credit-Seeking,Low-interest personal loan,1
CUST04418,43,60000,12,26,6,25000,672,3,0,3,Credit-Seeking,Pre-approved credit line,1
CUST04419,45,40000,1,7,2,25000,738,5,0,1,Credit-Seeking,Low-interest personal loan,0
CUST04420,58,60000,13,39,9,25000,728,3,0,3,Credit-Seeking,Low-interest personal loan,0
CUST04421,23,40000,14,20,6,25000,743,4,0,2,Credit-Seeking,Low-interest personal loan,0
CUST04422,55,100000,5,21,3,50000,737,1,1,4,Credit-Seeking,Low-interest personal loan,1
CUST04423,39,100000,8,14,5,10000,724,2,2,1,Credit-Seeking,Pre-approved credit line,0
CUST04424,41,100000,11,26,3,25000,746,4,1,2,Credit-Seeking,Pre-approved credit line,1
CUST04425,32,25000,2,38,8,100000,719,3,0,3,Credit-Seeking,Low-interest personal loan,1
CUST04426,41,25000,10,23,9,10000,654,2,0,3,Credit-Seeking,Pre-approved credit line,0
CUST04427,42,250000,7,14,2,25000,795,3,0,1,Credit-Seeking,Pre-approved credit line,0
CUST04428,46,100000,11,11,2,100000,833,1,1,3,Credit-Seeking,Pre-approved credit line,0
CUST04429,49,100000,4,16,7,300000,694,5,1,1,Credit-Seeking,Low-interest personal loan,0
CUST04430,28,40000,4,30,4,10000,742,3,0,2,Credit-Seeking,Low-interest personal loan,0
CUST04431,57,60000,1,17,3,10000,774,2,1,3,Credit-Seeking,Low-interest personal loan,1
CUST04432,37,40000,7,5,9,10000,739,2,0,1,Credit-Seeking,Pre-approved credit line,0
CUST04433,57,60000,15,18,8,700000,802,5,0,4,Credit-Seeking,Pre-approved credit line,0
CUST04434,56,40000,1,39,7,25000,747,2,0,4,Credit-Seeking,Low-interest personal loan,1
CUST04435,30,250000,10,17,2,10000,812,3,0,1,Credit-Seeking,Pre-approved credit line,1
CUST04436,56,25000,15,37,6,100000,659,1,0,3,Credit-Seeking,Pre-approved credit line,1
CUST04437,26,150000,6,37,7,25000,737,3,1,1,Credit-Seeking,Low-interest personal loan,1
CUST04438,47,40000,11,25,9,300000,702,1,2,4,Credit-Seeking,Pre-approved credit line,1
CUST04439,27,100000,7,9,9,25000,670,1,0,2,Credit-Seeking,Low-interest personal loan,1
CUST04440,30,150000,13,38,2,100000,695,1,1,2,Credit-Seeking,Pre-approved credit line,1
CUST04441,39,250000,4,39,7,25000,759,1,0,1,Credit-Seeking,Low-interest personal loan,1
CUST04442,49,25000,12,18,8,25000,823,4,0,3,Credit-Seeking,Pre-approved credit line,1
CUST04443,42,40000,14,33,7,700000,746,3,0,4,Credit-Seeking,Pre-approved credit line,1
CUST04444,32,100000,3,39,7,50000,705,5,0,3,Credit-Seeking,Pre-approved credit line,1
CUST04445,43,25000,2,13,3,25000,709,2,0,2,Credit-Seeking,Pre-approved credit line,1
CUST04446,33,40000,10,9,6,100000,681,1,1,3,Credit-Seeking,Low-interest personal loan,1
CUST04447,57,100000,11,8,2,50000,749,2,0,2,Credit-Seeking,Low-interest personal loan,1
CUST04448,26,60000,8,20,4,10000,730,4,2,3,Credit-Seeking,Pre-approved credit line,0
CUST04449,57,60000,14,14,3,25000,812,2,2,1,Credit-Seeking,Pre-approved credit line,1
CUST04450,32,25000,11,22,2,10000,779,3,0,2,Credit-Seeking,Pre-approved credit line,1
CUST04451,50,25000,7,6,4,300000,819,2,1,1,Credit-Seeking,Pre-approved credit line,1
CUST04452,54,40000,7,38,9,50000,736,3,0,2,Credit-Seeking,Low-interest personal loan,1
CUST04453,44,25000,2,14,9,25000,755,5,0,2,Credit-Seeking,Low-interest personal loan,0
CUST04454,37,60000,7,10,3,25000,744,4,0,2,Credit-Seeking,Low-interest personal loan,1
CUST04455,24,100000,5,33,2,25000,695,4,0,3,Credit-Seeking,Low-interest personal loan,0
CUST04456,33,40000,11,23,2,25000,651,3,1,3,Credit-Seeking,Pre-approved credit line,1
CUST04457,57,60000,10,9,3,300000,729,1,2,3,Credit-Seeking,Pre-approved credit line,0
CUST04458,26,100000,15,33,2,700000,751,5,0,4,Credit-Seeking,Low-interest personal loan,1
